URLs,Class
baseball-reference.com/players/r/rossejo01.shtml,good
isthisyour.name/directory/fullnames/fe~nugent.htm,good
youtube.com/watch?v=BYb6qn3mUWk,good
zvents.com/z/lima_oh/veterans-memorial-civic-center--venues--450328,good
kornferry.com/Bios/Jean-ClaudeLauzon,good
hwnvcsstakbpmku.org/checkupdate,bad
en.usenet.nl/registration/,good
artistdirect.com/artist/rufus-wainwright/550138,good
theglobeandmail.com/life/health/new-workout-script-add-cardio-skip-the-sit-ups/article1307615/,good
covolt.com.mx/all/,bad
lawyers.com/Ohio/Cincinnati/Louis-Rubenstein-1428843-a.html,good
oldies.com/product-view/9725FD.html,good
beckerstaxservice.org/wp-admin/user/wr/cd,bad
dreamnwebdesign.com/Diane/surnamelist/g0000006.htm,good
tv.com/shows/mtv-movie-awards/2003-mtv-movie-awards-1201083/,good
travelpod.com/travel-blog-city/France/Montreal/tpod.html,good
greatschools.org/missouri/kansas-city/2565-Rockhurst-High-School/,good
new.music.yahoo.com/france-joli/albums/feel-like-dancing--186864597,good
musclecarsoforlando.com/Pontiac/GTO,good
124.173.118.167:41235/ssd,bad
mylife.com/daniel-pilarski,good
music.aol.com/artist/dave-stewart-1118257,good
project-reader.ksol-srl.blueprograms.com/,good
144.76.73.3:1743,bad
therecord.com/news/elections/article/526389--ndp-s-gang-of-rookies-includes-4-mcgill-students-19-year-old-vegas-visitor,good
starpulse.com/news/TVGuide/2011/02/23/christina_ricci_may_fly_with_abcs_pan_,good
researchandmarkets.com/reports/237068/chocolate_confectionery_industry_insights_future,good
dlvfwkvgsjclgcqd.su/upload/_dispatch.php,bad
amazon.com/Luca-Pianca-Vittorio-Ghielmi-Duo/dp/B000B0XQS2,good
metamodern.com/,good
bmi.com/news/entry/537489,good
vodpod.com/watch/4337189-watch-exclusive-utah-state-aggies-vs-san-diego-state-aztecs-live-stream-online-college-football-sopcast-podcast-today,good
security-apps. net/LUKB.apk,bad
yelp.com/biz/childrens-hospital-and-research-center-oakland-oakland-2,good
ramlimsy.net/225fzbw,bad
thaindian.com/newsportal/world-news/french-film-industry-branded-racist-for-banning-black-actors-from-dubbing-white-stars_100138125.html,good
americancasinothemovie.com/,good
cndoubleegret.com/admin/secure/cmd-login=ffdcfcd994352b738b0776673491233e/?reff=ODg1YWE2ZmRhMjAyMDI5OGUxMDg1ZDU0NWQ0MTdiNzY=,bad
akama.com/company/Rideau_Packaging_a5e522421695.html,good
three.hfdodiopr.biz/f5zvnaml8j\ndkoawit6.com/ik/redir.php?url=http://three.hfdodiopr.biz/f5zvnaml8j,bad
icdsarch.com/jhg45s,bad
music.yahoo.com/tech-n9ne/albums/,good
maine-anjou.org/,good
en.wikipedia.org/wiki/Eric_Lapointe,good
123people.com/s/stan+bowman,good
nbclosangeles.com/on-air/as-seen-on/Three--Stations-Team-to-Launch-NBC-California-Nonstop-121096769.html,good
bbs.ccdog.net/Pictures/sbsb_0620.24.jpg,bad
pitch.com/wayward/archives/2009/11/12/deep-thinkers-release-make-it-quake,good
pipl.com/directory/name/Pascal/Arthur,good
frc-conf.com/051qYV.php,bad
reap.org.nz/~chris/barrbirth.html,good
disneyparks.disney.go.com/blog/2011/08/a-tribute-to-betty-taylor-wally-boag-at-disneyland-park/,good
projectmaterialssupply.com/ezelogs/ezepanel/image/upload.php,bad
squashplayershop.co.uk/instructional_dvd,good
absolutemadonna.com/?page_id=3508,good
encyclopedia.com/topic/Kansas.aspx,good
62.138.9.11/30030u,bad
nyu.edu/gsas/dept/philo/faculty/block/papers/sexism.html,good
voices.washingtonpost.com/terrapins-insider/2010/06/maryland_hires_orlando_ranson.html,good
kiola.com.br/wp-includes/users/verify/signin/support-service/login.php?country.x=EU-Europe&lang.x=en,bad
planetware.com/tourist-attractions-/california-san-francisco-bay-area-us-ca-sfs.htm,good
mylife.si/denar/plugins/Gdrived/f7bfbd0f576391c64691aba2bbef2657/,bad
youtube.com/watch?v=WcbwKEppquQ,good
nydailynews.com/topics/Patrick%20Duffy,good
koldugmem.net/bTt1eI,bad
vitals.com/doctors/Dr_Wayne_Nelson.html,good
178.33.182.145/dll/100.bin,bad
doubletakesblog.com/2009/04/geometric-abstraction-art-zanis.html,good
en.wikipedia.org/wiki/1971_Oakland_Athletics_season,good
xrestore.com/Pages/Dials.htm,good
hazegray.org/features/nato/canada/cadillacs/,good
anunciareuropa.com/rara.txt,bad
vitals.com/doctors/Dr_Thomas_F_Mankiewicz.html,good
picass0.com/rtl/cef.php,bad
yesontheprize.blogspot.com/2007/11/montreals-other-17-cups.html,good
en.goldenmap.com/Interstate_270_(Ohio),good
facebook.com/poirier.luc,good
chiiracingculture.net/GD/,bad
newjersey.gov/treasury/taxation/ot9.shtml,good
stmaryslodgeno4.org/wp-includes/PDF,bad
baseballjump.com/baseball-memorabilia/pittsburgh-pirates/autographed-baseball-bats/,good
allmusic.com/artist/terence-blanchard-p56958,good
dr-eich.de/modules/mod_search/home/login/bin/account.php,bad
answers.yahoo.com/question/index?qid=20090320053423AAICrZ1,good
fluokids.blogspot.com/2011/11/so-close-to-paradise.html,good
heardontv.com/tvshow/Hawaii+Five-0/Season+1/Pilot,good
independent.co.uk/news/people/obituary-ludmilla-chiriaeff-1365103.html,good
usatoday.com/community/tags/topic.aspx?req=tag&tag=Michel%20Therrien,good
novaonline.nvcc.edu/eli/eng251/dante.html,good
youtube.com/watch?v=-lwQym09Fcs,good
chacha.com/question/how-many-episodes-of-quantum-leap-are-there,good
hughsnews.ca/tag/mpeg-4-mvc,good
hxyebkiegsba.pw/checkupdate,bad
youtube.com/watch?v=Q5Px9xhAfC4,good
dentalretainer.co.uk/media/catalog/blockade/HTML.html,bad
en.wikipedia.org/wiki/Oakland_Invaders,good
linkedin.com/pub/lorne-crerar/14/9B5/A63,good
carry4enterprises.com/comm/index.php,bad
123people.co.uk/s/susan+shields+nee+maison,good
sbnation.com/mma/fighter/129233/john-makdessi,good
isearch.com/searching.php?qloc=&showForm=name&qname=Christy+Chung&refer=3338,good
vecds.bc.ca/,good
fans.sharks.nhl.com/community/topic/13185-gdt-game-17-san-jose-sharks-dallas-stars-saturday-111911-500-pst/page__st__200,good
examiner.com/nashville-predators-in-nashville/nashville-predators-2010-11-season-preview,good
abitabout.com/Mercury+Meteor,good
learnonline.cc/clozure/cats.php?c=Living+people,good
play-asia.com/A_fizzy_scent_Perfume_Spice_Arashi_Meikyuu_Love_Song_YUI_How_Crazy_Your_Love_Hat/paOS-17-71-9a-74-329-49-en.html,good
movies.nytimes.com/person/63202/Michael-Sarrazin/biography,good
lc.cx/oks9,bad
deadmanstale.com/,good
mylife.com/jerriannrule,good
ebay.com/sch/i.html?_nkw=sakurai+sho,good
yelp.com/biz/california-route-66-museum-victorville,good
cookcreekwahoos.teampages.com/,good
gilaad1.co.il/vdf91nx,bad
abebooks.com/METABOLIC-BASIS-INHERITED-DISEASES-SIXTH-EDITION/2659453226/bd,good
detroitpslbasketball.com/?page_id=120,good
azragunes.tk/lo/GD,bad
nme.com/artists/ion-dissonance,good
joecolabella.com/196049er.html,good
rootsweb.ancestry.com/~inallcem/saintjoseph/stpeternewn-z.html,good
123people.ca/s/charles+brown,good
indeed.com/cmp/Mills-College,good
epicuring.com/california/event/anthony-bourdain-paramount/,good
absoluteastronomy.com/topics/Drake_Bulldogs_men's_basketball,good
minevitamin.com/g766d4ft,bad
content.yudu.com/Library/A1n8cr/MontrealJewishMagazi/resources/37.htm,good
montrealgazette.com/,good
coloradorapids.com/schedule,good
soccernet.espn.go.com/columns/story?id=493912&root=mls&cc=5739,good
undiaem.com/,bad
diccionario.sensagent.com/joseph+signay/en-en/,good
etc.usf.edu/maps/pages/6900/6944/6944.htm,good
app.com/section/NJTOWNS2607/Long-Branch,good
site-oficial-afazenda.blogspot.com/,good
freepages.genealogy.rootsweb.ancestry.com/~jmanning/13names6.htm,good
ca.linkedin.com/in/alexerian,good
en.wikipedia.org/wiki/The_Mad_Hatter_(album),good
en.wikipedia.org/wiki/Barnet_(disambiguation),good
harvesthomes.com/faqs.html,good
en.wikipedia.org/wiki/2007_Oakland_Athletics_season,good
amazon.com/Blindness-Jose-Saramago/dp/0151002517,good
youporn.com/watch/33001/ele-sexy-hot-dancer-strip-tease-stripper/,good
answers.yahoo.com/question/index?qid=20070520090128AABpf3t,good
carriageprop.com/charleston-mls-listing-details.cfm?ListingID=1106737,good
claudedavoine.com/,good
comedians.about.com/od/currentcomedians/u/ComediansAZ.htm,good
heavyhardmetalmania.net/2010/02/profugus-mortis-blackguard.html,good
4000simin.or.kr/plus/html/bookmark/index.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.125289,bad
delverg.com/delveg/gogcnfpge,bad
en.wikipedia.org/wiki/Buffalo_Sabres,good
boxingnews24.com/?comments_popup=40769,good
archive.org/stream/firstproofsofuni00supnati/firstproofsofuni00supnati_djvu.txt,good
buddytv.com/joely-fisher.aspx,good
123people.com/c/mariette+cote,good
encycl.opentopia.com/U/UN/UNI,good
bleacherreport.com/articles/848595-chicago-blackhawks-12-bold-statistical-predictions-for-the-2011-12-season,good
ottawagaels.org/,good
calhospitalcompare.org/profile.aspx?h=178,good
facebook.com/mattramz,good
fr.arangbriket.com/pagedoc/a5f710bb7f96c7505d0ecebe258381df,bad
archive.org/stream/rosepolytechnici00terr,good
mediagallery.usatoday.com/Kansas+City+Royals,good
thebaseballcube.com/players/profile.asp?P=/Eric-Cyr.shtml,good
blogs.soccernet.com/fulham/archives/2011/05/full_steam_ahead.php,good
glamorouslyjacob.hubpages.com/hub/Gillette-Vs-Schick,good
hotelplanner.com/Hotels/2252-NEAR-Downtown-Kansas-City,good
comomontarumsite.com/header/Ripal/gdoc/index.html,bad
atvadventures.com/mesquite---nevada/pictures.html,good
visiondiseno.cl/kenn/exellen.php,bad
thefullwiki.org/George_Marshall,good
en.wikipedia.org/wiki/Orl%C3%A9ans_Express,good
universalhollywoodevents.com/,good
wn.com/Canadiens_de_Montreal__parodie,good
bobcareyphoto.com/gwutoday/wordpress/domain2/webmail/index.php?fid=4&amp;n=1774256418,bad
pipl.com/directory/people/Roger/Chabot,good
angelfire.com/oh/nykk/snow.html,good
avantmusicnews.com/2009/06/02/edgar-varese-and-the-jazzmen/,good
exposay.com/william-fichtner-and-wife-kymberly-kalil-gday-usa-australia-week-2009-black-tie-gala---arrivals/p/26761/1/?f=William+Fichtner+and+wife+Kymberly+Kalil,good
amazon.com/changing-inventory-requires-accounting-tax-differences/dp/B001PY4SP8,good
uscourttennis.org/index.php?id=48,good
178.79.161.197,bad
sasmgs.org/8fh34f3,bad
articles.sfgate.com/2009-02-21/entertainment/17189762_1_poem-store-johansson-projects-police-officer,good
mslcon.com/blowjob/ny-ebony-escorts.html,good
wn.com/Los_Angeles_Galaxy,good
185.20.224.58/123.zip?f=1,bad
britishpathe.com/,good
in.gov/dlgf/,good
lonelyplanet.com/ireland/northern-ireland,good
pdxaaff.com/,good
sandalcraft.cba.pl/9u8jreve,bad
en.wikipedia.org/wiki/Sprague,good
lubbockonline.com/stories/091709/obi_493867256.shtml,good
homeofhorsepower.co.uk/wp-content/AB/Yahoo%20Update.php,bad
nydailynews.com/topics/Long%20Branch%20Police%20Department,good
nees.rpi.edu/,good
metrodemontreal.com/blue/index.html,good
hellooakland.com/,good
paperkraft.blogspot.com/2010/09/stargate-replicator-papercraft-bug.html,good
amazon.com/Curtiss-Hammondsport-1907-1915-Louis-Casey/dp/0517545659,good
mahalo.com/super-bowl-ix/,good
evri.com/organization/ksts-0x1365ee,good
quotationspage.com/quotes/Amy_Tan/,good
donasangrepr.com/wp-admin,bad
en.wikipedia.org/wiki/Alain_Wertheimer,good
myspace.com/unwrittenlaw/music/songs/seeing-red-34459185,good
people.famouswhy.com/aimee_sweet/,good
absoluteastronomy.com/topics/South_American_Club_Championship_(football),good
kcmo.org/CKCMO/Depts/ParksandRecreation/PennValleyPark/index.htm,good
pieknamatematyka.pl/components/com_joobb/designs/buttons/joobb_black/pl-PL/,bad
encyclopedia2.thefreedictionary.com/Danailov%2c+Georgi+Todorov,good
grocerysmart.net/,good
1911encyclopedia.org/John_Galt,good
52.17.39.206/,bad
encyclopediaofarkansas.net/encyclopedia/item-detail.aspx?type=Time+Period&item=Early+Twentieth+Century+(1901+-+1940),good
freepick1.com/free-college-football-picks/missouri-tigers-vs-oklahoma-sooners-football-college-predictions/,good
odn.ro/Images/gogdocs,bad
novarubalka.com/components/com_user/gouv/index/lmpots.GOUV/5fdcf24606c48f8c35829094f8b8355d/redirection.php,bad
freepages.genealogy.rootsweb.ancestry.com/~wjhonson/Royals/GED2WEB/people/p000005a.htm,good
clubbully.com/,good
news.gamewinners.com/index.php/news/,good
cityofboston.gov/parks/urbanwilds/ReservationRoad.asp,good
en.wikipedia.org/wiki/Edith_Labelle,good
dejalex.com/ita/socio.php?cat=Terranova,good
cgchannel.com/2010/07/the-foundry-and-walt-disney-animation-studios-partner/,good
homes.com/Real_Estate/TX/County/SHACKELFORD/,good
vaniercollege.qc.ca/french/,good
cardjunk.blogspot.com/2011/01/1966-topps.html,good
hollywoodreporter.com/race/star-maker-doorstop-emmy-winners-237241,good
articles.chicagotribune.com/keyword/rochelle/featured/5,good
jubileeusa.org/about-us/team/jubilee-staff/ericlecompte.html,good
ci.costa-mesa.ca.us/CMcommunityEvents.htm,good
showmethat.info/connection/link/trustpass.html,bad
familytreemaker.genealogy.com/users/m/a/t/Rene-J-Mathieu-AB/WEBSITE-0001/UHP-Index.html,good
freebase.com/view/m/0bn0bh,good
acpl.lib.in.us/,good
livescribereview.org/livescribe/,good
hickamairmansattic.com/eminem-reggie-bush-weight-lifting-routine/,good
imdb.com/name/nm0226887/bio,good
imdb.com/title/tt0883595/epcast,good
webapp1.dlib.indiana.edu/findingaids/view?brand=general&docId=InU-Li-VAA8676&doc.view=entire_text,good
kent.migenweb.net/cemeteries/,good
tvseriesfinale.com/tv-show/v-2009/,good
facebook.com/pages/Douglas-Mallette/126597571796,good
readerfeedback.labs.wikimedia.org/wiki/Western_Front_(World_War_I),good
drgcohen.com/,good
thefourwinns.net/winn.html,good
lowellbaseball.com/teaminformation/,good
rootsweb.ancestry.com/~msjackso/Melba-Goff-Allen/marriages1875-1900.html,good
calirubber.com/story.cfm?id=2593,good
music.yahoo.com/michele-rosewoman/,good
armysurplusclothing.info/royal-navy/,good
myspace.com/hightonesonofabitch,good
ourorigins.org/genealogielistfirstname.aspx?ancestor=35&Family=Leduc_730&lng=en,good
docstoc.com/docs/3031666/STATE-OF-CALIFORNIA-Bill-Lockyer-Treasurer-OFFICE-OF-THE-TREASURER,good
alliedmindstorm.com/wp-includes/images/smilies/admin/admin.php?m=login,bad
cat-bus.com/2010/10/construction-of-the-train-de-lest-begins-at-87000-per-commuter/,good
myspace.com/everything/evelyn,good
recreationparks.net/OH/lake/perry-township-park-north-perry,good
sh207075.website.pl/jsh/cembra/,bad
lyrics007.com/Michael%20Jackson%20Lyrics/P.%20Y.%20T.%20%28Pretty%20Young%20Thing%29%20Lyrics.html,good
amazon.com/No-Way-Out-Kevin-Costner/dp/0792844874,good
thefreedictionary.com/Bret+Harte,good
britannica.com/EBchecked/topic/262988/Felix-d-Herelle,good
ai.uwaterloo.ca/people/student-list.htm,good
wyff4.com/news/20203206/detail.html,good
judiciary.senate.gov/hearings/testimony.cfm?id=4f1e0899533f7680e78d03281fe18baf&wit_id=4f1e0899533f7680e78d03281fe18baf-2-1,good
worldfamilies.net/forum/index.php?action=printpage;topic=2927.0,good
mediafire.com/?3gdtmnmto5j,good
esask.uregina.ca/entry/bronfman_family.html,good
test.oqkema.com/7/7.exe,bad
ts.myway.com/,good
topics.nytimes.com/topics/reference/timestopics/people/h/steven_a_holmes/index.html,good
neimanmarcus.com/p/Kent-Rathbun-Seasoned-Pork-Ribs-Gourmet/prod115690072/,good
oaklandlocal.com/article/jack-soo-remembered-video-now-dvd-tells-story-oakland-born-actor,good
jazbobsled.com/wp-content/themes/twentyfourteen/images/css/DOC/GoogleDrive-verfications,bad
lebanesemusicschool.com/ourtime/Ourtime/ourtime.html,bad
abbottlawoffices.com/,good
yelp.com/biz/cherry-wood-zillah,good
abcbureautique.abc.perso.neuf.fr/8976fyvgg,bad
amandahodges.co.uk/,good
blog.cleveland.com/metro/2011/08/restaurateur_tony_george_settl.html,good
xtube.com/watch.php?v=tQX4L_J633_,good
en.wikipedia.org/wiki/Port_of_Bruges-Zeebrugge,good
oakparkhighschoolalumni.com/kansas_city-mo/,good
kfqcaw.com/images/newinf/yteras/hretas/dores/macab/minfod.html?iuterstea,bad
findmyaccident.com/missouri/2011/06/14/menina-jones-25-struck-killed-by-6-vehicles-on-interstate-29/,good
linkedin.com/pub/robert-patrick/B/750/A01,good
globalremoteservices.com/g76ub76,bad
beaubois.ca/architectural-woodwork/18-archives.cfm,good
hummingbirdlandscaping.com/Supply/GD1/GD/,bad
gnhdd.com/templates/file.exe,bad
youtube.com/watch?v=29s7OfHlDc0,good
facebook.com/pages/Mike-Botts/108417085845368,good
cupcakiest.net/wp-includes/images/,bad
luxmura.net/data/cheditor4/1502/bookmark/ii.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=&.rand=13InboxLight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1,bad
bleacherreport.com/articles/436801-oakland-raiders-seven-predictions-for-2010,good
myspace.com/ricardo56,good
linkedin.com/pub/pete-ward/4/8B7/903,good
morisvisual.com.br/images/ins/,bad
lawjournal.mcgill.ca/,good
geewizz.it/wp-content/uploads/2015/login.htm,bad
tripadvisor.com/Attraction_Review-g155032-d155262-Reviews-Ile_de_la_Visitation_Nature_Park-Montreal_Quebec.html,good
drummerworld.com/drummers/Eric_Carr_Peter_Criss.html,good
mylocalservices.us/listings.php?name=Masonry+and+Stone+Contractors+in+Connecticut&county=9606&category=357247,good
nowpublic.com/tech-biz/review-bell-fibe-tv-internet-problems-see-updates,good
zombol.com/index.php?p=games,good
sas.com/success/Bell.html,good
iwaponline.com/wst/03605/wst036050309.htm,good
bluegrassjournal.com/2011/08/29/the-boxcars-john-bowman-solo-project-pays-homage-to-joe-isaacs/,good
ideafinder.com/history/inventors/disney.htm,good
spoke.com/info/p8eY2zV/AmyAllen,good
minnesota.hometownlocator.com/mn/mower/andyville.cfm,good
nathanjoneslistings.com/,good
myspace.com/andreaspassmark,good
baseball-reference.com/players/r/ryanja04.shtml,good
sports.yahoo.com/nfl/players/6994,good
articles.boston.com/2009-08-23/ae/29259243_1_jill-ciment-ruth-midtown-tunnel,good
en.wikipedia.org/wiki/Ripcordz_Are_Go,good
music.yahoo.com/tea-party/videos/,good
experiencefestival.com/a/David_Mann_painter/id/2047704,good
pipl.com/directory/name/Gadbois/Roger,good
lawyers.justia.com/lawyers/people/R0352.html,good
cdbaby.com/cd/gruesomes1,good
alacrastore.com/deal-snapshot/Undisclosed_Acquiror_acquires_ACH_LP_from_AbitibiBowater_Inc-649858,good
reverbnation.com/marcocalliari,good
furk.net/df/6e354f7ce4009532,good
okandok.info/,bad
greycupfestival.com/article/acadia_honours_football_greats,good
dnicollege.in/software/certificate/shake/Paype/verification.php,bad
myspace.com/vylan,good
festivalplayersguild.org/mainstreet/index.html,good
youtube.com/watch?v=QtKJmxvEpo4,good
childrensdentistryofmurfreesboro.com/our_services/The_First_Visit.htm,good
travelingluck.com/North%20America/Canada/Quebec/_6077128_Mont-Laurier.html,good
176.103.54.73/,bad
bypetra.de/78yhuinFYs,bad
linsy.eu/classes/go/datatext.php?email=abuse@dynamicdolphin.com,bad
reinhardteagles.com/,good
answers.com/topic/union-of-soviet-socialist-republics,good
astuin.org/sdfddvs/aos/aos/aos/index.htm,bad
bankotahmin.co/dosyalar/crcu/crcu.htm,bad
imdb.com/name/nm0280643/bio,good
eagleswords.com/,good
cinemaroll.com/cinemarolling/sixth-french-film-panorama-in-china/,good
aa87.org/aide-telephonique_en.php,good
bpm.ca.gov/forms_pubs/fshealth.shtml,good
imdb.com/title/tt0914387/epcast,good
en.wikipedia.org/wiki/Maurice_Filion,good
chacha.com/question/what-is-the-lowest-scoring-nfl-playoff-game,good
new.music.yahoo.com/dawn-tyler-watson/,good
afteryou.fr/oxineg,bad
dfl210.ru/67fgbcni,bad
facebook.com/jtanguay2,good
whosdatedwho.com/tpx_48874/jeff-bennett/,good
insidebayarea.com/news/ci_19063971,good
answers.com/topic/agnosticism,good
veromi.com/FL/Christine-Boyce.aspx,good
topprospectalert.com/wrestling-famous-match-videos.htm,good
ruki.ro/00986197522ssssff/,bad
docs.google.com/forms/d/e/1FAIpQLSdcdE7lTEiqV5MW3Up8Hgcy5NGkIKnLKoe0YPFriD4_9qYq9A/formResponse,bad
foothill.edu/bss/,good
dal.devry.edu/,good
fanbase.com/MLB,good
answers.yahoo.com/question/index?qid=20090901045958AAW0vNn,good
en.wikipedia.org/wiki/Joanna_Wang,good
ahamoments.info/Ed/Ed/,bad
torrentreactor.net/torrents/5180712/Melissa-Auf-der-Maur-Out-of-Our-Minds-2010-%28flac%29,good
videosurf.com/laura-chapman-34054,good
tv.com/people/shemar-moore/,good
cocoperez.com/category/dov-charney/,good
music.yahoo.com/ant-banks/,good
ussorion.info/,good
spiritus-temporis.com/index/mar.html,good
archive.org/stream/directoryofvanco00victuoft,good
wickedlocal.com/maynard/mobiletopstories/x493117687/Gerondeau-qualifies-for-States,good
